trip_distance,fare_amount,extra,tip_amount,total_amount,time_trip,year
1.725145411035785,9.742771259348617,2.78036375511486,1.697494722303021,15.03161717914904,722.7862742403775,2019
1.4353386807682265,7.835924138831517,0.30949869034335953,1.3446333950573321,12.593625365002493,520.912648671747,2020
1.4537945331325473,7.5844403818297135,0.25690928046225114,1.0728204384183175,11.910828242002873,475.5238964706098,2021
