trip_distance,fare_amount,extra,tip_amount,total_amount,time_trip,year
7.5453131807628235,28.56008023091909,0.7175650111528362,4.91165385592751,38.33556757836849,2818.510298183619,2019
1.7175742055618077,8.94540543742226,2.8293493269857253,1.5997690724397322,14.179431676834685,612.1243373511817,2020
2.025735110081981,9.554570069541237,2.8058865758434126,1.746291795932437,14.947135320654047,621.5416610464158,2021
